model;query;category;subcategory;contains reachability
Referendum-PT-0100;10;CTL;Fireability;False
Referendum-PT-0100;11;CTL;Fireability;False
Referendum-PT-0100;12;CTL;Fireability;True
Referendum-PT-0100;13;CTL;Fireability;False
Referendum-PT-0100;14;CTL;Fireability;True
Referendum-PT-0100;15;CTL;Fireability;False
Referendum-PT-0100;16;CTL;Fireability;False
Referendum-PT-0200;1;CTL;Cardinality;False
Referendum-PT-0200;2;CTL;Cardinality;False
Referendum-PT-0200;3;CTL;Cardinality;False
Referendum-PT-0200;4;CTL;Cardinality;True
Referendum-PT-0200;5;CTL;Cardinality;False
Referendum-PT-0200;6;CTL;Cardinality;True
Referendum-PT-0200;7;CTL;Cardinality;False
Referendum-PT-0200;8;CTL;Cardinality;False
Referendum-PT-0200;9;CTL;Cardinality;False
Referendum-PT-0200;10;CTL;Cardinality;False
Referendum-PT-0200;11;CTL;Cardinality;False
Referendum-PT-0200;12;CTL;Cardinality;False
Referendum-PT-0200;13;CTL;Cardinality;False
Referendum-PT-0200;14;CTL;Cardinality;False
Referendum-PT-0200;15;CTL;Cardinality;True
Referendum-PT-0200;16;CTL;Cardinality;False
Referendum-PT-0200;1;CTL;Fireability;False
Referendum-PT-0200;2;CTL;Fireability;False
Referendum-PT-0200;3;CTL;Fireability;False
Referendum-PT-0200;4;CTL;Fireability;True
Referendum-PT-0200;5;CTL;Fireability;False
Referendum-PT-0200;6;CTL;Fireability;False
Referendum-PT-0200;7;CTL;Fireability;False
Referendum-PT-0200;8;CTL;Fireability;False
Referendum-PT-0200;9;CTL;Fireability;False
Referendum-PT-0200;10;CTL;Fireability;True
Referendum-PT-0200;11;CTL;Fireability;False
Referendum-PT-0200;12;CTL;Fireability;True
Referendum-PT-0200;13;CTL;Fireability;False
Referendum-PT-0200;14;CTL;Fireability;True
Referendum-PT-0200;15;CTL;Fireability;False
Referendum-PT-0200;16;CTL;Fireability;False
Referendum-PT-0500;1;CTL;Cardinality;True
Referendum-PT-0500;2;CTL;Cardinality;False
Referendum-PT-0500;3;CTL;Cardinality;True
Referendum-PT-0500;4;CTL;Cardinality;True
Referendum-PT-0500;5;CTL;Cardinality;False
Referendum-PT-0500;6;CTL;Cardinality;True
Referendum-PT-0500;7;CTL;Cardinality;False
Referendum-PT-0500;8;CTL;Cardinality;True
Referendum-PT-0500;9;CTL;Cardinality;False
Referendum-PT-0500;10;CTL;Cardinality;False
Referendum-PT-0500;11;CTL;Cardinality;False
Referendum-PT-0500;12;CTL;Cardinality;True
Referendum-PT-0500;13;CTL;Cardinality;False
Referendum-PT-0500;14;CTL;Cardinality;False
Referendum-PT-0500;15;CTL;Cardinality;False
Referendum-PT-0500;16;CTL;Cardinality;False
Referendum-PT-0500;1;CTL;Fireability;False
Referendum-PT-0500;2;CTL;Fireability;True
Referendum-PT-0500;3;CTL;Fireability;False
Referendum-PT-0500;4;CTL;Fireability;False
Referendum-PT-0500;5;CTL;Fireability;True
Referendum-PT-0500;6;CTL;Fireability;True
Referendum-PT-0500;7;CTL;Fireability;False
Referendum-PT-0500;8;CTL;Fireability;True
Referendum-PT-0500;9;CTL;Fireability;True
Referendum-PT-0500;10;CTL;Fireability;False
Referendum-PT-0500;11;CTL;Fireability;True
Referendum-PT-0500;12;CTL;Fireability;False
Referendum-PT-0500;13;CTL;Fireability;False
Referendum-PT-0500;14;CTL;Fireability;True
Referendum-PT-0500;15;CTL;Fireability;True
Referendum-PT-0500;16;CTL;Fireability;False
Referendum-PT-1000;1;CTL;Cardinality;False
Referendum-PT-1000;2;CTL;Cardinality;False
Referendum-PT-1000;3;CTL;Cardinality;False
Referendum-PT-1000;4;CTL;Cardinality;False
Referendum-PT-1000;5;CTL;Cardinality;False
Referendum-PT-1000;6;CTL;Cardinality;True
Referendum-PT-1000;7;CTL;Cardinality;True
Referendum-PT-1000;8;CTL;Cardinality;False
Referendum-PT-1000;9;CTL;Cardinality;False
Referendum-PT-1000;10;CTL;Cardinality;False
Referendum-PT-1000;11;CTL;Cardinality;False
Referendum-PT-1000;12;CTL;Cardinality;False
Referendum-PT-1000;13;CTL;Cardinality;False
Referendum-PT-1000;14;CTL;Cardinality;False
Referendum-PT-1000;15;CTL;Cardinality;False
Referendum-PT-1000;16;CTL;Cardinality;True
Referendum-PT-1000;1;CTL;Fireability;False
Referendum-PT-1000;2;CTL;Fireability;False
Referendum-PT-1000;3;CTL;Fireability;True
Referendum-PT-1000;4;CTL;Fireability;True
Referendum-PT-1000;5;CTL;Fireability;False
Referendum-PT-1000;6;CTL;Fireability;True
Referendum-PT-1000;7;CTL;Fireability;True
Referendum-PT-1000;8;CTL;Fireability;False
Referendum-PT-1000;9;CTL;Fireability;True
Referendum-PT-1000;10;CTL;Fireability;False
Referendum-PT-1000;11;CTL;Fireability;False
Referendum-PT-1000;12;CTL;Fireability;False
Referendum-PT-1000;13;CTL;Fireability;True
Referendum-PT-1000;14;CTL;Fireability;False
Referendum-PT-1000;15;CTL;Fireability;False
Referendum-PT-1000;16;CTL;Fireability;False
RefineWMG-PT-002002;1;CTL;Cardinality;False
RefineWMG-PT-002002;2;CTL;Cardinality;False
RefineWMG-PT-002002;3;CTL;Cardinality;False
RefineWMG-PT-002002;4;CTL;Cardinality;False
RefineWMG-PT-002002;5;CTL;Cardinality;True
RefineWMG-PT-002002;6;CTL;Cardinality;True
RefineWMG-PT-002002;7;CTL;Cardinality;False
RefineWMG-PT-002002;8;CTL;Cardinality;False
RefineWMG-PT-002002;9;CTL;Cardinality;True
RefineWMG-PT-002002;10;CTL;Cardinality;False
RefineWMG-PT-002002;11;CTL;Cardinality;False
RefineWMG-PT-002002;12;CTL;Cardinality;False
RefineWMG-PT-002002;13;CTL;Cardinality;False
RefineWMG-PT-002002;14;CTL;Cardinality;False
RefineWMG-PT-002002;15;CTL;Cardinality;False
RefineWMG-PT-002002;16;CTL;Cardinality;False
RefineWMG-PT-002002;1;CTL;Fireability;False
RefineWMG-PT-002002;2;CTL;Fireability;True
RefineWMG-PT-002002;3;CTL;Fireability;False
RefineWMG-PT-002002;4;CTL;Fireability;True
RefineWMG-PT-002002;5;CTL;Fireability;False
RefineWMG-PT-002002;6;CTL;Fireability;True
RefineWMG-PT-002002;7;CTL;Fireability;True
RefineWMG-PT-002002;8;CTL;Fireability;True
RefineWMG-PT-002002;9;CTL;Fireability;True
RefineWMG-PT-002002;10;CTL;Fireability;False
RefineWMG-PT-002002;11;CTL;Fireability;False
RefineWMG-PT-002002;12;CTL;Fireability;True
RefineWMG-PT-002002;13;CTL;Fireability;True
RefineWMG-PT-002002;14;CTL;Fireability;False
RefineWMG-PT-002002;15;CTL;Fireability;True
RefineWMG-PT-002002;16;CTL;Fireability;False
RefineWMG-PT-002003;1;CTL;Cardinality;False
RefineWMG-PT-002003;2;CTL;Cardinality;True
RefineWMG-PT-002003;3;CTL;Cardinality;False
RefineWMG-PT-002003;4;CTL;Cardinality;False
RefineWMG-PT-002003;5;CTL;Cardinality;True
RefineWMG-PT-002003;6;CTL;Cardinality;True
RefineWMG-PT-002003;7;CTL;Cardinality;False
RefineWMG-PT-002003;8;CTL;Cardinality;True
RefineWMG-PT-002003;9;CTL;Cardinality;True
RefineWMG-PT-002003;10;CTL;Cardinality;True
RefineWMG-PT-002003;11;CTL;Cardinality;False
RefineWMG-PT-002003;12;CTL;Cardinality;True
RefineWMG-PT-002003;13;CTL;Cardinality;False
RefineWMG-PT-002003;14;CTL;Cardinality;False
RefineWMG-PT-002003;15;CTL;Cardinality;False
RefineWMG-PT-002003;16;CTL;Cardinality;False
RefineWMG-PT-002003;1;CTL;Fireability;True
RefineWMG-PT-002003;2;CTL;Fireability;False
RefineWMG-PT-002003;3;CTL;Fireability;True
RefineWMG-PT-002003;4;CTL;Fireability;False
RefineWMG-PT-002003;5;CTL;Fireability;True
RefineWMG-PT-002003;6;CTL;Fireability;False
RefineWMG-PT-002003;7;CTL;Fireability;False
RefineWMG-PT-002003;8;CTL;Fireability;False
RefineWMG-PT-002003;9;CTL;Fireability;False
RefineWMG-PT-002003;10;CTL;Fireability;False
RefineWMG-PT-002003;11;CTL;Fireability;True
RefineWMG-PT-002003;12;CTL;Fireability;True
RefineWMG-PT-002003;13;CTL;Fireability;True
RefineWMG-PT-002003;14;CTL;Fireability;False
RefineWMG-PT-002003;15;CTL;Fireability;False
RefineWMG-PT-002003;16;CTL;Fireability;True
RefineWMG-PT-005005;1;CTL;Cardinality;False
RefineWMG-PT-005005;2;CTL;Cardinality;True
RefineWMG-PT-005005;3;CTL;Cardinality;True
RefineWMG-PT-005005;4;CTL;Cardinality;False
RefineWMG-PT-005005;5;CTL;Cardinality;False
RefineWMG-PT-005005;6;CTL;Cardinality;False
RefineWMG-PT-005005;7;CTL;Cardinality;False
RefineWMG-PT-005005;8;CTL;Cardinality;False
RefineWMG-PT-005005;9;CTL;Cardinality;False
RefineWMG-PT-005005;10;CTL;Cardinality;False
RefineWMG-PT-005005;11;CTL;Cardinality;True
RefineWMG-PT-005005;12;CTL;Cardinality;True
RefineWMG-PT-005005;13;CTL;Cardinality;True
RefineWMG-PT-005005;14;CTL;Cardinality;True
RefineWMG-PT-005005;15;CTL;Cardinality;False
RefineWMG-PT-005005;16;CTL;Cardinality;False
RefineWMG-PT-005005;1;CTL;Fireability;True
RefineWMG-PT-005005;2;CTL;Fireability;True
RefineWMG-PT-005005;3;CTL;Fireability;True
RefineWMG-PT-005005;4;CTL;Fireability;True
RefineWMG-PT-005005;5;CTL;Fireability;False
RefineWMG-PT-005005;6;CTL;Fireability;True
RefineWMG-PT-005005;7;CTL;Fireability;True
RefineWMG-PT-005005;8;CTL;Fireability;False
RefineWMG-PT-005005;9;CTL;Fireability;False
RefineWMG-PT-005005;10;CTL;Fireability;True
RefineWMG-PT-005005;11;CTL;Fireability;False
RefineWMG-PT-005005;12;CTL;Fireability;False
RefineWMG-PT-005005;13;CTL;Fireability;False
RefineWMG-PT-005005;14;CTL;Fireability;False
RefineWMG-PT-005005;15;CTL;Fireability;True
RefineWMG-PT-005005;16;CTL;Fireability;False
RefineWMG-PT-005006;1;CTL;Cardinality;True
RefineWMG-PT-005006;2;CTL;Cardinality;True
RefineWMG-PT-005006;3;CTL;Cardinality;True
RefineWMG-PT-005006;4;CTL;Cardinality;False
RefineWMG-PT-005006;5;CTL;Cardinality;True
RefineWMG-PT-005006;6;CTL;Cardinality;False
RefineWMG-PT-005006;7;CTL;Cardinality;False
RefineWMG-PT-005006;8;CTL;Cardinality;True
RefineWMG-PT-005006;9;CTL;Cardinality;True
RefineWMG-PT-005006;10;CTL;Cardinality;False
RefineWMG-PT-005006;11;CTL;Cardinality;False
RefineWMG-PT-005006;12;CTL;Cardinality;False
RefineWMG-PT-005006;13;CTL;Cardinality;True
RefineWMG-PT-005006;14;CTL;Cardinality;True
RefineWMG-PT-005006;15;CTL;Cardinality;True
RefineWMG-PT-005006;16;CTL;Cardinality;False
RefineWMG-PT-005006;1;CTL;Fireability;False
RefineWMG-PT-005006;2;CTL;Fireability;True
RefineWMG-PT-005006;3;CTL;Fireability;False
RefineWMG-PT-005006;4;CTL;Fireability;False
RefineWMG-PT-005006;5;CTL;Fireability;False
RefineWMG-PT-005006;6;CTL;Fireability;False
RefineWMG-PT-005006;7;CTL;Fireability;False
RefineWMG-PT-005006;8;CTL;Fireability;False
RefineWMG-PT-005006;9;CTL;Fireability;True
RefineWMG-PT-005006;10;CTL;Fireability;False
RefineWMG-PT-005006;11;CTL;Fireability;True
RefineWMG-PT-005006;12;CTL;Fireability;False
RefineWMG-PT-005006;13;CTL;Fireability;False
RefineWMG-PT-005006;14;CTL;Fireability;False
RefineWMG-PT-005006;15;CTL;Fireability;False
RefineWMG-PT-005006;16;CTL;Fireability;False
RefineWMG-PT-007007;1;CTL;Cardinality;True
RefineWMG-PT-007007;2;CTL;Cardinality;True
RefineWMG-PT-007007;3;CTL;Cardinality;True
RefineWMG-PT-007007;4;CTL;Cardinality;True
RefineWMG-PT-007007;5;CTL;Cardinality;False
RefineWMG-PT-007007;6;CTL;Cardinality;True
RefineWMG-PT-007007;7;CTL;Cardinality;True
RefineWMG-PT-007007;8;CTL;Cardinality;False
RefineWMG-PT-007007;9;CTL;Cardinality;False
RefineWMG-PT-007007;10;CTL;Cardinality;False
RefineWMG-PT-007007;11;CTL;Cardinality;True
RefineWMG-PT-007007;12;CTL;Cardinality;False
RefineWMG-PT-007007;13;CTL;Cardinality;True
RefineWMG-PT-007007;14;CTL;Cardinality;True
RefineWMG-PT-007007;15;CTL;Cardinality;False
RefineWMG-PT-007007;16;CTL;Cardinality;False
RefineWMG-PT-007007;1;CTL;Fireability;True
RefineWMG-PT-007007;2;CTL;Fireability;True
RefineWMG-PT-007007;3;CTL;Fireability;False
RefineWMG-PT-007007;4;CTL;Fireability;True
RefineWMG-PT-007007;5;CTL;Fireability;False
RefineWMG-PT-007007;6;CTL;Fireability;False
RefineWMG-PT-007007;7;CTL;Fireability;True
RefineWMG-PT-007007;8;CTL;Fireability;True
RefineWMG-PT-007007;9;CTL;Fireability;True
RefineWMG-PT-007007;10;CTL;Fireability;True
RefineWMG-PT-007007;11;CTL;Fireability;True
RefineWMG-PT-007007;12;CTL;Fireability;True
RefineWMG-PT-007007;13;CTL;Fireability;True
RefineWMG-PT-007007;14;CTL;Fireability;True
RefineWMG-PT-007007;15;CTL;Fireability;True
RefineWMG-PT-007007;16;CTL;Fireability;True
RefineWMG-PT-007008;1;CTL;Cardinality;True
RefineWMG-PT-007008;2;CTL;Cardinality;True
RefineWMG-PT-007008;3;CTL;Cardinality;True
RefineWMG-PT-007008;4;CTL;Cardinality;True
RefineWMG-PT-007008;5;CTL;Cardinality;True
RefineWMG-PT-007008;6;CTL;Cardinality;True
RefineWMG-PT-007008;7;CTL;Cardinality;False
RefineWMG-PT-007008;8;CTL;Cardinality;True
RefineWMG-PT-007008;9;CTL;Cardinality;False
RefineWMG-PT-007008;10;CTL;Cardinality;False
RefineWMG-PT-007008;11;CTL;Cardinality;False
RefineWMG-PT-007008;12;CTL;Cardinality;True
RefineWMG-PT-007008;13;CTL;Cardinality;True
RefineWMG-PT-007008;14;CTL;Cardinality;True
RefineWMG-PT-007008;15;CTL;Cardinality;True
RefineWMG-PT-007008;16;CTL;Cardinality;False
RefineWMG-PT-007008;1;CTL;Fireability;True
RefineWMG-PT-007008;2;CTL;Fireability;True
RefineWMG-PT-007008;3;CTL;Fireability;True
RefineWMG-PT-007008;4;CTL;Fireability;False
RefineWMG-PT-007008;5;CTL;Fireability;True
RefineWMG-PT-007008;6;CTL;Fireability;False
RefineWMG-PT-007008;7;CTL;Fireability;True
RefineWMG-PT-007008;8;CTL;Fireability;True
RefineWMG-PT-007008;9;CTL;Fireability;True
RefineWMG-PT-007008;10;CTL;Fireability;False
RefineWMG-PT-007008;11;CTL;Fireability;True
RefineWMG-PT-007008;12;CTL;Fireability;False
RefineWMG-PT-007008;13;CTL;Fireability;False
RefineWMG-PT-007008;14;CTL;Fireability;True
RefineWMG-PT-007008;15;CTL;Fireability;False
RefineWMG-PT-007008;16;CTL;Fireability;True
RefineWMG-PT-010010;1;CTL;Cardinality;True
RefineWMG-PT-010010;2;CTL;Cardinality;True
RefineWMG-PT-010010;3;CTL;Cardinality;False
RefineWMG-PT-010010;4;CTL;Cardinality;False
RefineWMG-PT-010010;5;CTL;Cardinality;True
RefineWMG-PT-010010;6;CTL;Cardinality;False
RefineWMG-PT-010010;7;CTL;Cardinality;False
RefineWMG-PT-010010;8;CTL;Cardinality;True
RefineWMG-PT-010010;9;CTL;Cardinality;False
RefineWMG-PT-010010;10;CTL;Cardinality;True
RefineWMG-PT-010010;11;CTL;Cardinality;True
RefineWMG-PT-010010;12;CTL;Cardinality;True
RefineWMG-PT-010010;13;CTL;Cardinality;True
RefineWMG-PT-010010;14;CTL;Cardinality;True
RefineWMG-PT-010010;15;CTL;Cardinality;True
RefineWMG-PT-010010;16;CTL;Cardinality;False
RefineWMG-PT-010010;1;CTL;Fireability;True
RefineWMG-PT-010010;2;CTL;Fireability;False
RefineWMG-PT-010010;3;CTL;Fireability;True
RefineWMG-PT-010010;4;CTL;Fireability;True
RefineWMG-PT-010010;5;CTL;Fireability;True
RefineWMG-PT-010010;6;CTL;Fireability;True
RefineWMG-PT-010010;7;CTL;Fireability;False
RefineWMG-PT-010010;8;CTL;Fireability;True
RefineWMG-PT-010010;9;CTL;Fireability;False
RefineWMG-PT-010010;10;CTL;Fireability;True
RefineWMG-PT-010010;11;CTL;Fireability;True
RefineWMG-PT-010010;12;CTL;Fireability;True
RefineWMG-PT-010010;13;CTL;Fireability;False
RefineWMG-PT-010010;14;CTL;Fireability;True
RefineWMG-PT-010010;15;CTL;Fireability;True
RefineWMG-PT-010010;16;CTL;Fireability;True
RefineWMG-PT-010011;1;CTL;Cardinality;True
RefineWMG-PT-010011;2;CTL;Cardinality;True
RefineWMG-PT-010011;3;CTL;Cardinality;False
RefineWMG-PT-010011;4;CTL;Cardinality;False
RefineWMG-PT-010011;5;CTL;Cardinality;False
RefineWMG-PT-010011;6;CTL;Cardinality;False
RefineWMG-PT-010011;7;CTL;Cardinality;False
RefineWMG-PT-010011;8;CTL;Cardinality;False
RefineWMG-PT-010011;9;CTL;Cardinality;False
RefineWMG-PT-010011;10;CTL;Cardinality;True
RefineWMG-PT-010011;11;CTL;Cardinality;True
RefineWMG-PT-010011;12;CTL;Cardinality;False
RefineWMG-PT-010011;13;CTL;Cardinality;False
RefineWMG-PT-010011;14;CTL;Cardinality;True
RefineWMG-PT-010011;15;CTL;Cardinality;False
RefineWMG-PT-010011;16;CTL;Cardinality;True
RefineWMG-PT-010011;1;CTL;Fireability;True
RefineWMG-PT-010011;2;CTL;Fireability;True
RefineWMG-PT-010011;3;CTL;Fireability;False
RefineWMG-PT-010011;4;CTL;Fireability;True
RefineWMG-PT-010011;5;CTL;Fireability;True
RefineWMG-PT-010011;6;CTL;Fireability;True
RefineWMG-PT-010011;7;CTL;Fireability;False
RefineWMG-PT-010011;8;CTL;Fireability;True
RefineWMG-PT-010011;9;CTL;Fireability;True
RefineWMG-PT-010011;10;CTL;Fireability;True
RefineWMG-PT-010011;11;CTL;Fireability;True
RefineWMG-PT-010011;12;CTL;Fireability;True
RefineWMG-PT-010011;13;CTL;Fireability;True
RefineWMG-PT-010011;14;CTL;Fireability;True
RefineWMG-PT-010011;15;CTL;Fireability;True
RefineWMG-PT-010011;16;CTL;Fireability;False
RefineWMG-PT-015015;1;CTL;Cardinality;False
RefineWMG-PT-015015;2;CTL;Cardinality;True
RefineWMG-PT-015015;3;CTL;Cardinality;True
RefineWMG-PT-015015;4;CTL;Cardinality;True
RefineWMG-PT-015015;5;CTL;Cardinality;False
RefineWMG-PT-015015;6;CTL;Cardinality;True
RefineWMG-PT-015015;7;CTL;Cardinality;False
RefineWMG-PT-015015;8;CTL;Cardinality;True
RefineWMG-PT-015015;9;CTL;Cardinality;True
RefineWMG-PT-015015;10;CTL;Cardinality;False
RefineWMG-PT-015015;11;CTL;Cardinality;False
RefineWMG-PT-015015;12;CTL;Cardinality;True
RefineWMG-PT-015015;13;CTL;Cardinality;False
RefineWMG-PT-015015;14;CTL;Cardinality;False
RefineWMG-PT-015015;15;CTL;Cardinality;False
RefineWMG-PT-015015;16;CTL;Cardinality;True
RefineWMG-PT-015015;1;CTL;Fireability;True
RefineWMG-PT-015015;2;CTL;Fireability;False
RefineWMG-PT-015015;3;CTL;Fireability;True
RefineWMG-PT-015015;4;CTL;Fireability;False
RefineWMG-PT-015015;5;CTL;Fireability;True
RefineWMG-PT-015015;6;CTL;Fireability;True
RefineWMG-PT-015015;7;CTL;Fireability;True
RefineWMG-PT-015015;8;CTL;Fireability;False
RefineWMG-PT-015015;9;CTL;Fireability;True
RefineWMG-PT-015015;10;CTL;Fireability;False
RefineWMG-PT-015015;11;CTL;Fireability;False
RefineWMG-PT-015015;12;CTL;Fireability;True
RefineWMG-PT-015015;13;CTL;Fireability;True
RefineWMG-PT-015015;14;CTL;Fireability;True
RefineWMG-PT-015015;15;CTL;Fireability;True
RefineWMG-PT-015015;16;CTL;Fireability;True
RefineWMG-PT-015016;1;CTL;Cardinality;True
RefineWMG-PT-015016;2;CTL;Cardinality;True
RefineWMG-PT-015016;3;CTL;Cardinality;True
RefineWMG-PT-015016;4;CTL;Cardinality;False
RefineWMG-PT-015016;5;CTL;Cardinality;False
RefineWMG-PT-015016;6;CTL;Cardinality;False
RefineWMG-PT-015016;7;CTL;Cardinality;True
RefineWMG-PT-015016;8;CTL;Cardinality;True
RefineWMG-PT-015016;9;CTL;Cardinality;False
RefineWMG-PT-015016;10;CTL;Cardinality;False
RefineWMG-PT-015016;11;CTL;Cardinality;False
RefineWMG-PT-015016;12;CTL;Cardinality;False
RefineWMG-PT-015016;13;CTL;Cardinality;True
RefineWMG-PT-015016;14;CTL;Cardinality;True
RefineWMG-PT-015016;15;CTL;Cardinality;True
RefineWMG-PT-015016;16;CTL;Cardinality;True
RefineWMG-PT-015016;1;CTL;Fireability;True
RefineWMG-PT-015016;2;CTL;Fireability;True
RefineWMG-PT-015016;3;CTL;Fireability;True
RefineWMG-PT-015016;4;CTL;Fireability;True
RefineWMG-PT-015016;5;CTL;Fireability;False
RefineWMG-PT-015016;6;CTL;Fireability;True
RefineWMG-PT-015016;7;CTL;Fireability;True
RefineWMG-PT-015016;8;CTL;Fireability;False
RefineWMG-PT-015016;9;CTL;Fireability;False
RefineWMG-PT-015016;10;CTL;Fireability;True
RefineWMG-PT-015016;11;CTL;Fireability;True
RefineWMG-PT-015016;12;CTL;Fireability;True
RefineWMG-PT-015016;13;CTL;Fireability;True
RefineWMG-PT-015016;14;CTL;Fireability;True
RefineWMG-PT-015016;15;CTL;Fireability;True
RefineWMG-PT-015016;16;CTL;Fireability;True
RefineWMG-PT-025025;1;CTL;Cardinality;True
RefineWMG-PT-025025;2;CTL;Cardinality;False
RefineWMG-PT-025025;3;CTL;Cardinality;True
RefineWMG-PT-025025;4;CTL;Cardinality;False
RefineWMG-PT-025025;5;CTL;Cardinality;True
RefineWMG-PT-025025;6;CTL;Cardinality;False
RefineWMG-PT-025025;7;CTL;Cardinality;True
RefineWMG-PT-025025;8;CTL;Cardinality;False
RefineWMG-PT-025025;9;CTL;Cardinality;True
RefineWMG-PT-025025;10;CTL;Cardinality;True
RefineWMG-PT-025025;11;CTL;Cardinality;True
RefineWMG-PT-025025;12;CTL;Cardinality;False
RefineWMG-PT-025025;13;CTL;Cardinality;True
RefineWMG-PT-025025;14;CTL;Cardinality;False
RefineWMG-PT-025025;15;CTL;Cardinality;True
RefineWMG-PT-025025;16;CTL;Cardinality;False
RefineWMG-PT-025025;1;CTL;Fireability;True
RefineWMG-PT-025025;2;CTL;Fireability;True
RefineWMG-PT-025025;3;CTL;Fireability;True
RefineWMG-PT-025025;4;CTL;Fireability;True
RefineWMG-PT-025025;5;CTL;Fireability;True
RefineWMG-PT-025025;6;CTL;Fireability;False
RefineWMG-PT-025025;7;CTL;Fireability;True
RefineWMG-PT-025025;8;CTL;Fireability;True
RefineWMG-PT-025025;9;CTL;Fireability;True
RefineWMG-PT-025025;10;CTL;Fireability;False
RefineWMG-PT-025025;11;CTL;Fireability;True
RefineWMG-PT-025025;12;CTL;Fireability;True
RefineWMG-PT-025025;13;CTL;Fireability;True
RefineWMG-PT-025025;14;CTL;Fireability;False
RefineWMG-PT-025025;15;CTL;Fireability;True
RefineWMG-PT-025025;16;CTL;Fireability;False
RefineWMG-PT-025026;1;CTL;Cardinality;True
RefineWMG-PT-025026;2;CTL;Cardinality;True
RefineWMG-PT-025026;3;CTL;Cardinality;False
RefineWMG-PT-025026;4;CTL;Cardinality;False
RefineWMG-PT-025026;5;CTL;Cardinality;True
RefineWMG-PT-025026;6;CTL;Cardinality;False
RefineWMG-PT-025026;7;CTL;Cardinality;True
RefineWMG-PT-025026;8;CTL;Cardinality;False
RefineWMG-PT-025026;9;CTL;Cardinality;False
RefineWMG-PT-025026;10;CTL;Cardinality;True
RefineWMG-PT-025026;11;CTL;Cardinality;False
RefineWMG-PT-025026;12;CTL;Cardinality;False
RefineWMG-PT-025026;13;CTL;Cardinality;False
RefineWMG-PT-025026;14;CTL;Cardinality;True
RefineWMG-PT-025026;15;CTL;Cardinality;False
RefineWMG-PT-025026;16;CTL;Cardinality;True
RefineWMG-PT-025026;1;CTL;Fireability;True
RefineWMG-PT-025026;2;CTL;Fireability;True
RefineWMG-PT-025026;3;CTL;Fireability;False
RefineWMG-PT-025026;4;CTL;Fireability;True
RefineWMG-PT-025026;5;CTL;Fireability;True
RefineWMG-PT-025026;6;CTL;Fireability;True
RefineWMG-PT-025026;7;CTL;Fireability;True
RefineWMG-PT-025026;8;CTL;Fireability;False
RefineWMG-PT-025026;9;CTL;Fireability;True
RefineWMG-PT-025026;10;CTL;Fireability;False
RefineWMG-PT-025026;11;CTL;Fireability;True
RefineWMG-PT-025026;12;CTL;Fireability;True
RefineWMG-PT-025026;13;CTL;Fireability;True
RefineWMG-PT-025026;14;CTL;Fireability;True
RefineWMG-PT-025026;15;CTL;Fireability;True
RefineWMG-PT-025026;16;CTL;Fireability;True
RefineWMG-PT-050050;1;CTL;Cardinality;True
RefineWMG-PT-050050;2;CTL;Cardinality;False
RefineWMG-PT-050050;3;CTL;Cardinality;False
RefineWMG-PT-050050;4;CTL;Cardinality;True
RefineWMG-PT-050050;5;CTL;Cardinality;False
RefineWMG-PT-050050;6;CTL;Cardinality;True
RefineWMG-PT-050050;7;CTL;Cardinality;True
RefineWMG-PT-050050;8;CTL;Cardinality;False
RefineWMG-PT-050050;9;CTL;Cardinality;False
RefineWMG-PT-050050;10;CTL;Cardinality;True
RefineWMG-PT-050050;11;CTL;Cardinality;True
RefineWMG-PT-050050;12;CTL;Cardinality;False
RefineWMG-PT-050050;13;CTL;Cardinality;True
RefineWMG-PT-050050;14;CTL;Cardinality;True
RefineWMG-PT-050050;15;CTL;Cardinality;True
RefineWMG-PT-050050;16;CTL;Cardinality;False
